SaleOrder Key,CustomerKey,Date,Sales Amount
SO44663,18212,10/15/2017,3578.27
SO44664,18222,10/15/2017,3578.27
SO44665,25564,10/15/2017,699.10
SO44666,28763,10/16/2017,3578.27
SO44667,28795,10/16/2017,3578.27
SO44668,28621,10/16/2017,3578.27
SO44669,25942,10/16/2017,3374.99
SO44670,18245,10/16/2017,3578.27
SO44671,18268,10/16/2017,3578.27
SO44672,18207,10/16/2017,3578.27
SO44673,13790,10/17/2017,3578.27
SO44674,28635,10/17/2017,3578.27
SO44675,25566,10/17/2017,699.10
SO44676,18198,10/17/2017,3578.27
SO44677,22233,10/18/2017,3578.27
SO44678,22121,10/18/2017,3578.27
SO44679,11106,10/18/2017,3399.99
SO44680,12296,10/19/2017,3578.27
SO44681,17982,10/19/2017,699.10
SO44682,28797,10/19/2017,3578.27
SO44683,28799,10/19/2017,3578.27
SO44684,28643,10/19/2017,3578.27
SO44685,18249,10/19/2017,3578.27
SO44686,14712,10/20/2017,3578.27
SO44687,20172,10/20/2017,699.10
SO44688,18244,10/20/2017,3578.27
SO44689,18269,10/20/2017,3578.27
SO44690,11111,10/20/2017,3399.99
SO44691,28414,10/21/2017,3399.99
SO44692,28670,10/21/2017,3578.27
SO44693,28676,10/21/2017,3578.27
SO44694,22232,10/21/2017,3578.27
SO44695,19855,10/21/2017,3399.99
SO44696,18254,10/21/2017,3578.27
SO44697,18219,10/22/2017,3578.27
SO44698,25565,10/22/2017,699.10
SO44699,22234,10/23/2017,3578.27
SO44700,28769,10/23/2017,3578.27
SO44701,14636,10/23/2017,699.10
SO44702,18260,10/23/2017,3578.27
SO44703,12300,10/24/2017,3578.27
SO44704,29403,10/24/2017,3374.99
SO44705,28678,10/24/2017,3578.27
SO44706,28618,10/24/2017,3578.27
SO44707,28649,10/24/2017,3578.27
SO44708,25909,10/24/2017,3374.99
SO44709,18240,10/24/2017,3578.27
SO44710,28674,10/25/2017,3578.27
SO44711,18248,10/25/2017,3578.27
SO44712,11112,10/25/2017,3374.99
SO44713,22128,10/26/2017,3578.27
SO44714,28657,10/26/2017,3578.27
SO44715,22182,10/26/2017,3578.27
SO44716,22230,10/26/2017,3578.27
SO44717,14616,10/26/2017,699.10
SO44718,18239,10/26/2017,3578.27
SO44719,14700,10/27/2017,3578.27
SO44720,28625,10/27/2017,3578.27
SO44721,26643,10/27/2017,699.10
SO44722,13774,10/28/2017,3578.27
SO44723,29410,10/28/2017,3399.99
SO44724,28665,10/28/2017,3578.27
SO44725,25910,10/28/2017,3399.99
SO44726,14614,10/28/2017,699.10
SO44727,18273,10/28/2017,3578.27
SO44728,11126,10/28/2017,3399.99
SO44729,12307,10/29/2017,3578.27
SO44730,14697,10/29/2017,3578.27
SO44731,28661,10/29/2017,3578.27
SO44732,18251,10/29/2017,3578.27
SO44733,18214,10/29/2017,3578.27
SO44734,12285,10/30/2017,3578.27
SO44735,28673,10/30/2017,3578.27
SO44736,14634,10/30/2017,699.10
SO44737,18242,10/30/2017,3578.27
SO44738,18252,10/30/2017,3578.27
SO44739,18202,10/30/2017,3578.27
SO44803,12383,10/31/2017,3578.27
SO44804,28829,10/31/2017,3578.27
SO44805,29011,10/31/2017,3578.27
SO44806,18452,10/31/2017,3578.27
SO44807,11365,10/31/2017,3374.99
SO44808,13836,11/1/2017,3578.27
SO44809,20552,11/1/2017,699.10
SO44810,29126,11/1/2017,3578.27
SO44811,22732,11/1/2017,3578.27
SO44812,28988,11/1/2017,3578.27
SO44813,18695,11/1/2017,3578.27
SO44814,18281,11/1/2017,3578.27
SO44815,11444,11/1/2017,3374.99
SO44816,12321,11/2/2017,3578.27
SO44817,14777,11/2/2017,3578.27
SO44818,28827,11/2/2017,3578.27
SO44819,28853,11/2/2017,3578.27
SO44820,25972,11/2/2017,3374.99
SO44821,25975,11/2/2017,3399.99
SO44822,18486,11/2/2017,3578.27
SO44823,18488,11/2/2017,3578.27
SO44824,18694,11/2/2017,3578.27
SO44825,18309,11/2/2017,3578.27
SO44826,12308,11/3/2017,3578.27
SO44827,25973,11/3/2017,3399.99
SO44828,28997,11/3/2017,3578.27
SO44829,14643,11/3/2017,699.10
SO44830,18337,11/3/2017,3578.27
SO44831,29467,11/4/2017,3374.99
SO44832,28804,11/4/2017,3578.27
SO44833,28842,11/4/2017,3578.27
SO44834,25952,11/4/2017,3374.99
SO44835,18338,11/4/2017,3578.27
SO44836,18465,11/4/2017,3578.27
SO44837,13808,11/5/2017,3578.27
SO44838,14138,11/5/2017,3578.27
SO44839,28825,11/5/2017,3578.27
SO44840,28857,11/5/2017,3578.27
SO44841,18335,11/5/2017,3578.27
SO44842,14140,11/6/2017,3578.27
SO44843,29058,11/6/2017,3578.27
SO44844,29139,11/6/2017,3578.27
SO44845,28845,11/6/2017,3578.27
SO44846,18334,11/6/2017,3578.27
SO44847,11445,11/6/2017,3399.99
SO44848,28418,11/7/2017,3374.99
SO44849,17996,11/7/2017,699.10
SO44850,19417,11/7/2017,699.10
SO44851,22299,11/7/2017,3578.27
SO44852,29128,11/7/2017,3578.27
SO44853,19874,11/7/2017,3374.99
SO44854,29004,11/7/2017,3578.27
SO44855,26692,11/7/2017,699.10
SO44856,14651,11/7/2017,699.10
SO44857,18484,11/7/2017,3578.27
SO44858,18487,11/7/2017,3578.27
SO44859,18495,11/7/2017,3578.27
SO44860,18693,11/7/2017,3578.27
SO44861,18288,11/7/2017,3578.27
SO44862,18457,11/7/2017,3578.27
SO44863,18467,11/7/2017,3578.27
SO44864,11364,11/7/2017,3374.99
SO44865,11372,11/7/2017,3374.99
SO44866,11443,11/7/2017,3374.99
SO44867,14793,11/8/2017,3578.27
SO44868,28852,11/8/2017,3578.27
SO44869,18700,11/8/2017,3578.27
SO44870,18301,11/8/2017,3578.27
SO44871,11363,11/8/2017,3399.99
SO44872,29111,11/9/2017,3578.27
SO44873,28828,11/9/2017,3578.27
SO44874,18004,11/10/2017,699.10
SO44875,29048,11/10/2017,3578.27
SO44876,29056,11/10/2017,3578.27
SO44877,29136,11/10/2017,3578.27
SO44878,28807,11/10/2017,3578.27
SO44879,28833,11/10/2017,3578.27
SO44880,18470,11/10/2017,3578.27
SO44881,18496,11/10/2017,3578.27
SO44882,18703,11/10/2017,3578.27
SO44883,18296,11/10/2017,3578.27
SO44884,18308,11/10/2017,3578.27
SO44885,14833,11/11/2017,3578.27
SO44886,29108,11/11/2017,3578.27
SO44887,28821,11/11/2017,3578.27
SO44888,28838,11/11/2017,3578.27
SO44889,11351,11/12/2017,3374.99
SO44890,11381,11/12/2017,3399.99
SO44891,28847,11/12/2017,3578.27
SO44892,22267,11/12/2017,3578.27
SO44893,28856,11/12/2017,3578.27
SO44894,25943,11/12/2017,3374.99
SO44895,25951,11/12/2017,3374.99
SO44896,25964,11/12/2017,3399.99
SO44897,18696,11/12/2017,3578.27
SO44898,18307,11/12/2017,3578.27
SO44899,11353,11/12/2017,3374.99
SO44900,14778,11/13/2017,3578.27
SO44901,12332,11/13/2017,3578.27
SO44902,13829,11/13/2017,3578.27
SO44903,18284,11/13/2017,3578.27
SO44904,11359,11/13/2017,3374.99
SO44905,13822,11/14/2017,3578.27
SO44906,14832,11/14/2017,3578.27
SO44907,19415,11/14/2017,699.10
SO44908,29032,11/14/2017,3578.27
SO44909,28840,11/14/2017,3578.27
SO44910,25969,11/14/2017,3399.99
SO44911,25976,11/14/2017,3374.99
SO44912,28966,11/14/2017,3578.27
SO44913,18468,11/14/2017,3578.27
SO44914,18491,11/14/2017,3578.27
SO44915,18461,11/14/2017,3578.27
SO44916,18463,11/14/2017,3578.27
SO44917,13842,11/15/2017,3578.27
SO44918,29466,11/15/2017,3374.99
SO44919,29017,11/15/2017,3578.27
SO44920,14648,11/15/2017,699.10
SO44921,18489,11/15/2017,3578.27
SO44922,18277,11/15/2017,3578.27
SO44923,18336,11/15/2017,3578.27
SO44924,28830,11/16/2017,3578.27
SO44925,18493,11/16/2017,3578.27
SO44926,25706,11/16/2017,699.10
SO44927,11448,11/16/2017,3374.99
SO44928,14843,11/17/2017,3578.27
SO44929,12398,11/17/2017,3578.27
SO44930,29110,11/17/2017,3578.27
SO44931,28849,11/17/2017,3578.27
SO44932,18303,11/17/2017,3578.27
SO44933,18276,11/17/2017,3578.27
SO44934,14771,11/18/2017,3578.27
SO44935,12333,11/18/2017,3578.27
SO44936,29044,11/18/2017,3578.27
SO44937,22251,11/18/2017,3578.27
SO44938,28851,11/18/2017,3578.27
SO44939,28993,11/18/2017,3578.27
SO44940,18490,11/18/2017,3578.27
SO44941,18697,11/18/2017,3578.27
SO44942,18701,11/18/2017,3578.27
SO44943,25568,11/18/2017,699.10
SO44944,25707,11/18/2017,699.10
SO44945,25710,11/18/2017,699.10
SO44946,11357,11/18/2017,3374.99
SO44947,11446,11/18/2017,3399.99
SO44948,12395,11/19/2017,3578.27
SO44949,29474,11/19/2017,3374.99
SO44950,28835,11/19/2017,3578.27
SO44951,28843,11/19/2017,3578.27
SO44952,25955,11/19/2017,3374.99
SO44953,28859,11/19/2017,3578.27
SO44954,28990,11/19/2017,3578.27
SO44955,25709,11/19/2017,699.10
SO44956,11449,11/19/2017,3374.99
SO44957,22247,11/20/2017,3578.27
SO44958,20173,11/20/2017,699.10
SO44959,29019,11/20/2017,3578.27
SO44960,22373,11/20/2017,3578.27
SO44961,29060,11/20/2017,3578.27
SO44962,28831,11/20/2017,3578.27
SO44963,25974,11/20/2017,3399.99
SO44964,14647,11/20/2017,699.10
SO44965,14649,11/20/2017,699.10
SO44966,18458,11/20/2017,3578.27
SO44967,14794,11/21/2017,3578.27
SO44968,19365,11/21/2017,699.10
SO44969,22713,11/21/2017,3578.27
SO44970,28820,11/21/2017,3578.27
SO44971,28989,11/21/2017,3578.27
SO44972,29016,11/21/2017,3578.27
SO44973,18482,11/21/2017,3578.27
SO44974,14776,11/22/2017,3578.27
SO44975,28823,11/22/2017,3578.27
SO44976,28824,11/22/2017,3578.27
SO44977,29010,11/22/2017,3578.27
SO44978,14652,11/22/2017,699.10
SO44979,18469,11/22/2017,3578.27
SO44980,18699,11/22/2017,3578.27
SO44981,18462,11/22/2017,3578.27
SO44982,29132,11/23/2017,3578.27
SO44983,22252,11/23/2017,3578.27
SO44984,29008,11/23/2017,3578.27
SO44985,18692,11/23/2017,3578.27
SO44986,25708,11/23/2017,699.10
SO44987,12323,11/24/2017,3578.27
SO44988,17999,11/24/2017,699.10
SO44989,28854,11/24/2017,3578.27
SO44990,14645,11/24/2017,699.10
SO44991,18698,11/24/2017,3578.27
SO44992,18464,11/24/2017,3578.27
SO44993,11368,11/24/2017,3374.99
SO44994,28805,11/25/2017,3578.27
SO44995,28841,11/25/2017,3578.27
SO44996,25970,11/25/2017,3374.99
SO44997,28870,11/25/2017,3578.27
SO44998,14646,11/25/2017,699.10
SO44999,18485,11/25/2017,3578.27
SO45000,18297,11/25/2017,3578.27
SO45001,18302,11/25/2017,3578.27
SO45002,13844,11/26/2017,3578.27
SO45003,29059,11/26/2017,3578.27
SO45004,29106,11/26/2017,3578.27
SO45005,28844,11/26/2017,3578.27
SO45006,12373,11/27/2017,3578.27
SO45007,14137,11/27/2017,3578.27
SO45008,14831,11/27/2017,3578.27
SO45009,19387,11/27/2017,699.10
SO45010,28869,11/27/2017,3578.27
SO45011,22268,11/27/2017,3578.27
SO45012,14650,11/27/2017,699.10
SO45013,18483,11/27/2017,3578.27
SO45014,25705,11/27/2017,699.10
SO45015,11360,11/27/2017,3399.99
SO45016,14770,11/28/2017,3578.27
SO45017,28826,11/28/2017,3578.27
SO45018,18494,11/28/2017,3578.27
SO45019,18691,11/28/2017,3578.27
SO45020,18332,11/28/2017,3578.27
SO45021,11358,11/28/2017,3374.99
SO45022,11447,11/28/2017,3374.99
SO45023,13807,11/28/2017,3578.27
SO45024,29475,11/29/2017,3399.99
SO45025,29070,11/29/2017,3578.27
SO45026,25962,11/29/2017,3399.99
SO45027,28871,11/29/2017,3578.27
SO45028,18702,11/29/2017,3578.27
SO45029,18331,11/29/2017,3578.27
SO45030,11450,11/29/2017,3374.99
SO45031,14792,11/30/2017,3578.27
SO45032,14139,11/30/2017,3578.27
SO45033,29138,11/30/2017,3578.27
SO45034,28822,11/30/2017,3578.27
SO45035,28839,11/30/2017,3578.27
SO45036,28846,11/30/2017,3578.27
SO45037,25704,11/30/2017,699.10
SO45078,12494,12/1/2017,3578.27
SO45079,29255,12/1/2017,3578.27
SO45080,14657,12/1/2017,699.10
SO45081,26782,12/1/2017,699.10
SO45082,11455,12/1/2017,3374.99
SO45083,14947,12/2/2017,3578.27
SO45084,29143,12/2/2017,3578.27
SO45085,18746,12/2/2017,3578.27
SO45086,18747,12/2/2017,3578.27
SO45087,11388,12/3/2017,3374.99
SO45088,11398,12/3/2017,3399.99
SO45089,25977,12/3/2017,3374.99
SO45090,29170,12/3/2017,3578.27
SO45091,18909,12/3/2017,3578.27
SO45092,18899,12/3/2017,3578.27
SO45093,18906,12/3/2017,3578.27
SO45094,22785,12/3/2017,3578.27
SO45095,11394,12/4/2017,3399.99
SO45096,12483,12/4/2017,3578.27
SO45097,29151,12/4/2017,3578.27
SO45098,29167,12/4/2017,3578.27
SO45099,29174,12/4/2017,3578.27
SO45100,19428,12/5/2017,699.10
SO45101,22748,12/5/2017,3578.27
SO45102,29274,12/5/2017,3578.27
SO45103,29140,12/6/2017,3578.27
SO45104,29142,12/6/2017,3578.27
SO45105,22765,12/6/2017,3578.27
SO45106,19987,12/6/2017,3374.99
SO45107,29275,12/6/2017,3578.27
SO45108,22975,12/6/2017,3578.27
SO45109,14937,12/7/2017,3578.27
SO45110,18710,12/7/2017,3578.27
SO45111,25713,12/7/2017,699.10
SO45112,20558,12/7/2017,699.10
SO45113,29141,12/8/2017,3578.27
SO45114,29146,12/8/2017,3578.27
SO45115,25984,12/8/2017,3374.99
SO45116,29204,12/8/2017,3578.27
SO45117,14727,12/8/2017,699.10
SO45118,18722,12/8/2017,3578.27
SO45119,18740,12/8/2017,3578.27
SO45120,11751,12/8/2017,3399.99
SO45121,29169,12/9/2017,3578.27
SO45122,29236,12/9/2017,3578.27
SO45123,22971,12/9/2017,3578.27
SO45124,18725,12/9/2017,3578.27
SO45125,18708,12/9/2017,3578.27
SO45126,12480,12/10/2017,3578.27
SO45127,29158,12/10/2017,3578.27
SO45128,18726,12/10/2017,3578.27
SO45129,11759,12/10/2017,3374.99
SO45130,14975,12/11/2017,3578.27
SO45131,25979,12/11/2017,3399.99
SO45132,25985,12/11/2017,3374.99
SO45133,29163,12/11/2017,3578.27
SO45134,22895,12/11/2017,3578.27
SO45135,29264,12/11/2017,3578.27
SO45136,19084,12/11/2017,3578.27
SO45137,18735,12/11/2017,3578.27
SO45138,11452,12/11/2017,3374.99
SO45139,12468,12/12/2017,3578.27
SO45140,12485,12/12/2017,3578.27
SO45141,29222,12/12/2017,3578.27
SO45142,22901,12/12/2017,3578.27
SO45143,29278,12/12/2017,3578.27
SO45144,19093,12/12/2017,3578.27
SO45145,18716,12/12/2017,3578.27
SO45146,14950,12/13/2017,3578.27
SO45147,29166,12/13/2017,3578.27
SO45148,14656,12/13/2017,699.10
SO45149,14941,12/14/2017,3578.27
SO45150,25980,12/14/2017,3399.99
SO45151,29202,12/14/2017,3578.27
SO45152,29276,12/14/2017,3578.27
SO45153,19089,12/14/2017,3578.27
SO45154,18767,12/14/2017,3578.27
SO45155,18900,12/14/2017,3578.27
SO45156,11465,12/14/2017,3399.99
SO45157,11750,12/14/2017,3399.99
SO45158,28419,12/15/2017,3399.99
SO45159,11400,12/15/2017,3374.99
SO45160,14984,12/15/2017,3578.27
SO45161,25978,12/15/2017,3374.99
SO45162,18721,12/15/2017,3578.27
SO45163,25714,12/15/2017,699.10
SO45164,11453,12/15/2017,3374.99
SO45165,22881,12/16/2017,3578.27
SO45166,19083,12/16/2017,3578.27
SO45167,18706,12/16/2017,3578.27
SO45168,18738,12/16/2017,3578.27
SO45169,18766,12/16/2017,3578.27
SO45170,11462,12/16/2017,3374.99
SO45171,11754,12/16/2017,3399.99
SO45172,18008,12/17/2017,699.10
SO45173,29157,12/17/2017,3578.27
SO45174,29198,12/17/2017,3578.27
SO45175,29238,12/17/2017,3578.27
SO45176,29254,12/17/2017,3578.27
SO45177,18903,12/17/2017,3578.27
SO45178,11456,12/17/2017,3399.99
SO45179,11457,12/17/2017,3374.99
SO45180,15046,12/18/2017,3578.27
SO45181,14929,12/18/2017,3578.27
SO45182,18769,12/18/2017,3578.27
SO45183,25711,12/18/2017,699.10
SO45184,25717,12/18/2017,699.10
SO45185,14949,12/18/2017,3578.27
SO45186,14991,12/19/2017,3578.27
SO45187,15047,12/19/2017,3578.27
SO45188,14861,12/19/2017,3578.27
SO45189,29145,12/19/2017,3578.27
SO45190,18931,12/19/2017,3578.27
SO45191,14660,12/19/2017,699.10
SO45192,14846,12/20/2017,3578.27
SO45193,22889,12/20/2017,3578.27
SO45194,29221,12/20/2017,3578.27
SO45195,18929,12/20/2017,3578.27
SO45196,18739,12/20/2017,3578.27
SO45197,18902,12/20/2017,3578.27
SO45198,14847,12/21/2017,3578.27
SO45199,29476,12/21/2017,3399.99
SO45200,29148,12/21/2017,3578.27
SO45201,29168,12/21/2017,3578.27
SO45202,19094,12/21/2017,3578.27
SO45203,18907,12/21/2017,3578.27
SO45204,11460,12/21/2017,3399.99
SO45205,28420,12/22/2017,3399.99
SO45206,12474,12/22/2017,3578.27
SO45207,29156,12/22/2017,3578.27
SO45208,19884,12/22/2017,3399.99
SO45209,29201,12/22/2017,3578.27
SO45210,29239,12/22/2017,3578.27
SO45211,18724,12/22/2017,3578.27
SO45212,18729,12/22/2017,3578.27
SO45213,11464,12/22/2017,3374.99
SO45214,12464,12/23/2017,3578.27
SO45215,29208,12/23/2017,3578.27
SO45216,29261,12/23/2017,3578.27
SO45217,29144,12/24/2017,3578.27
SO45218,25982,12/24/2017,3399.99
SO45219,22893,12/24/2017,3578.27
SO45220,29207,12/24/2017,3578.27
SO45221,22903,12/24/2017,3578.27
SO45222,14728,12/24/2017,699.10
SO45223,18930,12/24/2017,3578.27
SO45224,18723,12/24/2017,3578.27
SO45225,14653,12/25/2017,699.10
SO45226,14662,12/25/2017,699.10
SO45227,14726,12/25/2017,699.10
SO45228,18768,12/25/2017,3578.27
SO45229,11387,12/26/2017,3374.99
SO45230,29242,12/26/2017,3578.27
SO45231,18908,12/26/2017,3578.27
SO45232,18736,12/26/2017,3578.27
SO45233,11472,12/26/2017,3399.99
SO45234,18009,12/27/2017,699.10
SO45235,29147,12/27/2017,3578.27
SO45236,18731,12/27/2017,3578.27
SO45237,18737,12/27/2017,3578.27
SO45238,11459,12/27/2017,3399.99
SO45239,19420,12/28/2017,699.10
SO45240,29155,12/28/2017,3578.27
SO45241,29203,12/28/2017,3578.27
SO45242,29223,12/28/2017,3578.27
SO45243,25715,12/28/2017,699.10
SO45244,11756,12/28/2017,3374.99
SO45245,18928,12/29/2017,3578.27
SO45246,18709,12/29/2017,3578.27
SO45247,25716,12/29/2017,699.10
SO45248,11451,12/29/2017,3399.99
SO45249,14928,12/30/2017,3578.27
SO45250,14147,12/30/2017,3578.27
SO45251,19422,12/30/2017,699.10
SO45252,22877,12/30/2017,3578.27
SO45253,29237,12/30/2017,3578.27
SO45254,29252,12/30/2017,3578.27
SO45255,29258,12/30/2017,3578.27
SO45256,14664,12/30/2017,699.10
SO45257,18718,12/30/2017,3578.27
SO45258,25712,12/30/2017,699.10
SO45259,29225,12/31/2017,3578.27
SO45260,29150,12/31/2017,3578.27
SO45261,29175,12/31/2017,3578.27
SO45262,29265,12/31/2017,3578.27
SO45263,14722,12/31/2017,699.10
SO45264,11454,12/31/2017,3374.99
SO45265,11461,12/31/2017,3374.99
SO45345,15048,1/1/2018,3578.27
SO45346,28648,1/1/2018,3578.27
SO45347,14733,1/1/2018,699.10
SO45348,19562,1/1/2018,3578.27
SO45349,19568,1/1/2018,3578.27
SO45350,19613,1/1/2018,3578.27
SO45351,12520,1/2/2018,3578.27
SO45352,15081,1/2/2018,3578.27
SO45353,28630,1/2/2018,3578.27
SO45354,19432,1/2/2018,699.10
SO45355,28778,1/2/2018,3578.27
SO45356,19096,1/2/2018,3578.27
SO45357,28443,1/3/2018,3374.99
SO45358,23172,1/3/2018,3578.27
SO45359,11227,1/3/2018,3578.27
SO45360,28036,1/3/2018,3578.27
SO45361,23057,1/3/2018,3578.27
SO45362,19271,1/3/2018,3578.27
SO45363,19565,1/3/2018,3578.27
SO45364,14161,1/4/2018,3578.27
SO45365,15078,1/4/2018,3578.27
SO45366,18011,1/4/2018,699.10
SO45367,20561,1/4/2018,699.10
SO45368,14732,1/4/2018,699.10
SO45369,19269,1/4/2018,3578.27
SO45370,19270,1/4/2018,3578.27
SO45371,15062,1/5/2018,3578.27
SO45372,28449,1/5/2018,3374.99
SO45373,25994,1/5/2018,3374.99
SO45374,22996,1/5/2018,3578.27
SO45375,19596,1/5/2018,3578.27
SO45376,11761,1/5/2018,3399.99
SO45377,15077,1/6/2018,3578.27
SO45378,28178,1/6/2018,3578.27
SO45379,28363,1/6/2018,3578.27
SO45380,18010,1/6/2018,699.10
SO45381,19988,1/6/2018,3399.99
SO45382,11129,1/6/2018,3578.27
SO45383,14734,1/6/2018,699.10
SO45384,26789,1/6/2018,699.10
SO45385,14735,1/6/2018,699.10
SO45386,19607,1/6/2018,3578.27
SO45387,11224,1/7/2018,3578.27
SO45388,25986,1/7/2018,3374.99
SO45389,11090,1/7/2018,3578.27
SO45390,19560,1/7/2018,3578.27
SO45391,19588,1/7/2018,3578.27
SO45392,11762,1/7/2018,3399.99
SO45393,14171,1/8/2018,3578.27
SO45394,11468,1/8/2018,3374.99
SO45395,29352,1/8/2018,3578.27
SO45396,19594,1/8/2018,3578.27
SO45397,15051,1/9/2018,3578.27
SO45398,15059,1/9/2018,3578.27
SO45399,19598,1/9/2018,3578.27
SO45400,14162,1/10/2018,3578.27
SO45401,15058,1/10/2018,3578.27
SO45402,11413,1/10/2018,3399.99
SO45403,23114,1/10/2018,3578.27
SO45404,11217,1/10/2018,3578.27
SO45405,23209,1/10/2018,3578.27
SO45406,25987,1/10/2018,3374.99
SO45407,29285,1/10/2018,3578.27
SO45408,29326,1/10/2018,3578.27
SO45409,19612,1/10/2018,3578.27
SO45410,14149,1/11/2018,3578.27
SO45411,28197,1/11/2018,3578.27
SO45412,23137,1/11/2018,3578.27
SO45413,11191,1/11/2018,3578.27
SO45414,18038,1/11/2018,699.10
SO45415,28092,1/11/2018,3578.27
SO45416,28161,1/11/2018,3578.27
SO45417,28620,1/11/2018,3578.27
SO45418,19264,1/11/2018,3578.27
SO45419,19555,1/11/2018,3578.27
SO45420,19561,1/11/2018,3578.27
SO45421,19576,1/11/2018,3578.27
SO45422,28198,1/12/2018,3578.27
SO45423,19997,1/12/2018,3374.99
SO45424,28165,1/12/2018,3578.27
SO45425,15056,1/13/2018,3578.27
SO45426,14164,1/13/2018,3578.27
SO45427,29481,1/13/2018,3374.99
SO45428,11414,1/13/2018,3399.99
SO45429,28129,1/13/2018,3578.27
SO45430,28176,1/13/2018,3578.27
SO45431,28013,1/13/2018,3578.27
SO45432,14167,1/14/2018,3578.27
SO45433,12547,1/14/2018,3578.27
SO45434,11252,1/14/2018,3578.27
SO45435,20562,1/14/2018,699.10
SO45436,28130,1/14/2018,3578.27
SO45437,28169,1/14/2018,3578.27
SO45438,29334,1/14/2018,3578.27
SO45439,25823,1/14/2018,699.10
SO45440,14198,1/15/2018,3578.27
SO45441,11216,1/15/2018,3578.27
SO45442,29335,1/15/2018,3578.27
SO45443,29350,1/15/2018,3578.27
SO45444,19102,1/15/2018,3578.27
SO45445,19105,1/15/2018,3578.27
SO45446,25990,1/16/2018,3399.99
SO45447,19558,1/16/2018,3578.27
SO45448,25718,1/16/2018,699.10
SO45449,14189,1/17/2018,3578.27
SO45450,28624,1/17/2018,3578.27
SO45451,29279,1/17/2018,3578.27
SO45452,19559,1/17/2018,3578.27
SO45453,12549,1/18/2018,3578.27
SO45454,23074,1/18/2018,3578.27
SO45455,14163,1/19/2018,3578.27
SO45456,23113,1/19/2018,3578.27
SO45457,27752,1/19/2018,3578.27
SO45458,19599,1/19/2018,3578.27
SO45459,19605,1/19/2018,3578.27
SO45460,25822,1/19/2018,699.10
SO45461,28646,1/20/2018,3578.27
SO45462,28647,1/20/2018,3578.27
SO45463,11171,1/20/2018,3578.27
SO45464,19586,1/20/2018,3578.27
SO45465,25819,1/20/2018,699.10
SO45466,19611,1/21/2018,3578.27
SO45467,11422,1/22/2018,3399.99
SO45468,23164,1/22/2018,3578.27
SO45469,19989,1/22/2018,3374.99
SO45470,28177,1/22/2018,3578.27
SO45471,29280,1/22/2018,3578.27
SO45472,19095,1/22/2018,3578.27
SO45473,19592,1/22/2018,3578.27
SO45474,19595,1/22/2018,3578.27
SO45475,19601,1/22/2018,3578.27
SO45476,19614,1/22/2018,3578.27
SO45477,14160,1/23/2018,3578.27
SO45478,29354,1/23/2018,3578.27
SO45479,19099,1/23/2018,3578.27
SO45480,19564,1/23/2018,3578.27
SO45481,19563,1/23/2018,3578.27
SO45482,12522,1/24/2018,3578.27
SO45483,14181,1/24/2018,3578.27
SO45484,23267,1/24/2018,3578.27
SO45485,11257,1/24/2018,3578.27
SO45486,14737,1/24/2018,699.10
SO45487,19556,1/24/2018,3578.27
SO45488,19577,1/24/2018,3578.27
SO45489,19602,1/24/2018,3578.27
SO45490,22976,1/24/2018,3578.27
SO45491,27672,1/25/2018,3578.27
SO45492,19429,1/25/2018,699.10
SO45493,14731,1/25/2018,699.10
SO45494,19609,1/25/2018,3578.27
SO45495,25821,1/25/2018,699.10
SO45496,29340,1/26/2018,3578.27
SO45497,28354,1/26/2018,3578.27
SO45498,28574,1/26/2018,3578.27
SO45499,28626,1/26/2018,3578.27
SO45500,11189,1/26/2018,3578.27
SO45501,25993,1/26/2018,3374.99
SO45502,28173,1/26/2018,3578.27
SO45503,22995,1/26/2018,3578.27
SO45504,14730,1/26/2018,699.10
